"branch_n_queue","entity","priority","service_type","arrival_time_secs","yesterday_count","queue_length","clients_count","priorities_count","companies_count","avg_service_time","interarrival_time","arrival_rate","service_rate","utilization_factor","hol","les","peak_hour","non_clients_count","non_priorities_count","non_companies_count","time_overflow"
"45_3","person","FALSE","C",44947,63,0,0,0,0,207,453,0,0.00483091787439614,0,0,155,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",45100,63,0,0,0,0,203.625,153,0,0.0049109883364027,0,0,21,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",45361,63,0,0,0,0,204.454545454545,261,0,0.0048910626945309,0,0,56,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",45438,63,0,0,0,0,203.794117647059,77,0,0.00490691297445519,0,0,33,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",45457,63,1,0,0,0,203.794117647059,19,0.012987012987013,0.00490691297445519,2.64667685255921,19,33,FALSE,1,1,1,FALSE
"45_3","person","FALSE","C",45517,63,2,0,0,0,203.794117647059,60,0.0208333333333333,0.00490691297445519,4.24571078431372,79,33,FALSE,2,2,2,FALSE
"45_3","person","FALSE","C",45759,63,1,0,0,0,207.888888888889,242,0.0166666666666667,0.00481026189203634,3.46481481481481,242,209,FALSE,1,1,1,FALSE
"45_3","person","FALSE","C",46478,63,0,0,0,0,204.184210526316,719,0,0.00489753834256992,0,0,390,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",46584,63,1,1,0,0,204.184210526316,106,0.00139082058414465,0.00489753834256992,0.283983602957324,106,390,FALSE,0,1,1,FALSE
"45_3","person","FALSE","C",46620,63,2,2,0,0,204.184210526316,36,0.00242424242424242,0.00489753834256992,0.494992025518341,142,390,FALSE,0,2,2,FALSE
"45_3","person","FALSE","C",46703,63,3,2,0,0,204.184210526316,83,0.00348432055749129,0.00489753834256992,0.711443242251971,225,390,FALSE,1,3,3,FALSE
"45_3","person","FALSE","C",46761,63,2,0,0,0,196.9,58,0.0168067226890756,0.00507872016251905,3.30924369747899,141,147,FALSE,2,2,2,FALSE
"45_3","person","FALSE","C",46779,63,3,0,0,0,196.9,18,0.0169491525423729,0.00507872016251905,3.33728813559322,159,147,FALSE,3,3,3,FALSE
"45_3","person","FALSE","C",47802,63,0,0,0,0,192.113636363636,1023,0,0.00520525257305099,0,0,503,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",47886,63,0,0,0,0,188.755555555556,84,0,0.00529785731104309,0,0,15,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",48358,63,0,0,0,0,185.934782608696,472,0,0.00537822986086753,0,0,65,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",48538,63,0,0,0,0,187.148936170213,180,0,0.00534333788085493,0,0,38,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",48557,63,1,1,0,0,187.148936170213,19,0.00555555555555556,0.00534333788085493,1.03971631205674,19,38,FALSE,0,1,1,FALSE
"45_3","person","FALSE","C",48590,63,2,2,0,0,187.148936170213,33,0.0100502512562814,0.00534333788085493,1.88089383085641,52,38,FALSE,0,2,2,FALSE
"45_3","person","FALSE","C",48619,63,3,2,0,0,187.148936170213,29,0.0129310344827586,0.00534333788085493,2.42002934702861,81,38,FALSE,1,3,3,FALSE
"45_3","person","FALSE","C",49125,63,1,0,0,0,185.58,506,0.0344827586206897,0.00538851169307037,6.39931034482759,506,457,FALSE,1,1,1,FALSE
"45_3","person","FALSE","C",49198,63,1,0,0,0,183.823529411765,73,0.00197628458498024,0.00544,0.363287607533132,73,549,FALSE,1,1,1,FALSE
"45_3","person","FALSE","C",49240,63,2,0,0,0,183.823529411765,42,0.00345423143350604,0.00544,0.634969013512141,115,549,FALSE,2,2,2,FALSE
"45_3","person","FALSE","C",49406,63,2,0,0,0,186.673076923077,166,0.0173913043478261,0.00535695889564232,3.24648829431438,208,141,FALSE,2,2,2,FALSE
"45_3","person","FALSE","C",49470,63,3,0,0,0,186.673076923077,64,0.0106761565836299,0.00535695889564232,1.99295099917876,272,141,FALSE,3,3,3,FALSE
"45_3","person","FALSE","C",49614,63,3,0,0,0,187.716981132075,144,0.0110294117647059,0.00532716855965424,2.07040788013318,374,403,FALSE,3,3,3,FALSE
"45_3","person","FALSE","C",50734,63,0,0,0,0,188.052631578947,1120,0,0.00531766022949902,0,0,661,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",51451,63,0,0,0,0,192.103448275862,717,0,0.00520552863040747,0,0,114,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",51469,63,0,0,0,0,191.203389830508,18,0,0.00523003279851077,0,0,12,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",51483,63,1,0,0,0,191.203389830508,14,0.0555555555555556,0.00523003279851077,10.6224105461394,14,12,FALSE,1,1,1,FALSE
"45_3","person","FALSE","C",51976,63,0,0,0,0,190.983606557377,493,0,0.00523605150214592,0,0,220,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",52152,63,0,0,0,0,190.306451612903,176,0,0.00525468260022036,0,0,3,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",52174,63,1,0,0,0,190.306451612903,22,0.00568181818181818,0.00525468260022036,1.0812866568915,22,3,FALSE,1,1,1,FALSE
"45_3","person","FALSE","C",52541,63,1,1,0,0,191.349206349206,367,0.0454545454545455,0.00522604728328494,8.6976911976912,367,316,FALSE,0,1,1,FALSE
"45_3","person","FALSE","C",52891,63,1,0,0,0,193.140625,350,0.00272479564032698,0.00517757462988431,0.526268732970027,350,552,FALSE,1,1,1,FALSE
"45_3","person","FALSE","C",52923,63,2,0,0,0,193.140625,32,0.00278940027894003,0.00517757462988431,0.538746513249651,382,552,FALSE,2,2,2,FALSE
"45_3","person","FALSE","C",53143,63,2,0,0,0,194.092307692308,220,0.00523560209424084,0.00515218769816107,1.01619009262988,252,494,FALSE,2,2,2,FALSE
"45_3","person","FALSE","C",53396,63,2,1,0,0,193.30303030303,253,0.00793650793650794,0.00517322464336103,1.53415103415103,473,402,FALSE,1,2,2,FALSE
"45_3","company","FALSE","C",53780,63,1,1,0,0,192.735294117647,384,0.00395256916996047,0.00518846329925225,0.761799581492676,384,585,FALSE,0,1,1,FALSE
"45_3","person","FALSE","C",53818,63,2,2,0,1,192.735294117647,38,0.00313971742543171,0.00518846329925225,0.605134361436882,422,585,FALSE,0,2,1,FALSE
"50_1","person","TRUE","A",36109,72,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"50_1","person","TRUE","A",36181,72,1,0,1,0,0,72,0,0,0,72,0,FALSE,1,0,1,FALSE
"50_1","person","TRUE","A",37616,72,0,0,0,0,6,1435,0,0.166666666666667,0,0,510,FALSE,0,0,0,FALSE
"50_1","person","TRUE","A",37761,72,0,0,0,0,52.6666666666667,145,0,0.0189873417721519,0,0,40,FALSE,0,0,0,FALSE
"50_1","person","TRUE","A",38762,72,0,0,0,0,41,1001,0,0.024390243902439,0,0,635,FALSE,0,0,0,FALSE
"50_1","person","TRUE","A",38976,72,0,0,0,0,35.6,214,0,0.0280898876404494,0,0,120,FALSE,0,0,0,FALSE
"50_1","person","TRUE","A",39838,72,0,0,0,0,37.6666666666667,862,0,0.0265486725663717,0,0,509,FALSE,0,0,0,FALSE
"50_1","person","TRUE","A",39974,72,1,0,1,0,37.6666666666667,136,0.00116009280742459,0.0265486725663717,0.0436968290796597,136,509,FALSE,1,0,1,FALSE
"50_1","person","TRUE","A",40583,72,1,0,1,0,39.1428571428571,609,0.00735294117647059,0.0255474452554744,0.28781512605042,609,299,FALSE,1,0,1,FALSE
"50_1","person","TRUE","A",42589,72,0,0,0,0,48.1111111111111,2006,0,0.0207852193995381,0,0,1084,FALSE,0,0,0,FALSE
"50_1","person","TRUE","A",43227,72,0,0,0,0,44.8,638,0,0.0223214285714286,0,0,211,FALSE,0,0,0,FALSE
"50_1","person","TRUE","A",43379,72,0,0,0,0,41.7272727272727,152,0,0.0239651416122004,0,0,4,FALSE,0,0,0,FALSE
"50_1","person","TRUE","A",50099,72,0,0,0,0,48.1666666666667,6720,0,0.0207612456747405,0,0,416,FALSE,0,0,0,FALSE
"50_1","person","TRUE","A",53609,72,0,0,0,0,53.1538461538462,3510,0,0.0188133140376266,0,0,40,FALSE,0,0,0,FALSE
"53_3","company","FALSE","C",39660,52,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
